mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,obj,thrust,cost_grid,max_fuel
60608.032093830574,84.751,78364.89983583262,-41416.640567378185,1322.0853862918464,52.299109166742554,4.619217548353812,4338.0,0.63498,413.7153,3000.0,296.9354,1.7535375668737792,EIN60R_1705,fuel,101435.29217631396,0.05155898308350226,False
60571.01934395253,105.9388,74362.47730726039,-39382.98569244709,1644.9867327890965,52.317955906566134,4.560818308926401,5397.0,0.716253,464.9129,3000.0,296.9281,1.795305771659008,EIN60R_1705,fuel,108066.51455131949,0.03890708875926707,False
60533.12169488201,127.1265,69862.12673130416,-37097.050283929144,1967.888079286427,52.33910640622231,4.495094272055456,6456.0,0.788332,509.7595,3000.0,296.9543,1.8282977600301533,EIN60R_1705,fuel,115129.41635471187,0.028354622947156002,False
60494.50743578134,148.3143,64927.19619731558,-34587.52950264328,2290.789425783809,52.36228291280411,4.42295184747696,7516.0,0.82,528.2125,3000.0,296.9492,1.834691202996443,EIN60R_1705,fuel,117153.03954046298,0.019433988133012184,False
60455.72708233903,169.502,59812.87492740569,-31987.358441907872,2613.6907722811966,52.386250346955016,4.348107022489405,8575.0,0.82,526.18,3000.0,296.9648,1.8231514562876863,EIN60R_1705,fuel,114191.99152282218,0.013978448932350366,False
60417.19981241795,190.6898,54719.07705866328,-29395.87432589812,2936.5921187785652,52.41009027328721,4.273482082325511,9634.0,0.82,524.1397,3000.0,296.9916,1.8103382522681182,EIN60R_1705,fuel,111342.83737177958,0.010743606203583677,False
60378.95161110473,211.8775,49646.37610560678,-26812.14315068939,3259.4934652759125,52.4338115160818,4.1990865237285515,10694.0,0.82,522.0913,3000.0,296.9692,1.796291763541133,EIN60R_1705,fuel,108601.35553644648,0.008722783142861864,False
60341.00711448023,233.0653,44592.63746523923,-24240.55169418785,3582.394811773235,52.457375294643505,4.124889120197659,11753.0,0.82,520.035,3000.0,296.9161,1.7811087605402383,EIN60R_1705,fuel,105969.72977345914,0.007432262265256944,False
60303.389170027345,254.253,39556.57356653375,-21683.83261881083,3905.2961582705307,52.48075756100278,4.050871542821017,12813.0,0.819277,517.5134,3000.0,296.8622,1.7643235426911827,EIN60R_1705,fuel,103340.7768359012,0.006425113104099222,False
60266.13302911879,275.4408,34542.69816553867,-19144.304257305044,4228.197504767795,52.503937575797394,3.977101334831251,13872.0,0.815621,513.1428,3000.0,296.8196,1.7443500902695253,EIN60R_1705,fuel,100453.93443967779,0.005607408012859779,False
