mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,obj,thrust,cost_grid,max_fuel
73896.16246104227,303.9563,36521.43253540649,8024.670452813567,4519.098821555453,52.13154806797451,3.9175634825369947,14826.0,0.82,514.023,3000.0,254.0863,1.7964284219264357,VLG8379_316,fuel,108881.09950686141,0.004825606062067009,False
73857.21683345566,325.6674,31020.898165294082,6456.381164250222,4849.976952277689,52.11778148806514,3.8368357114243885,15912.0,0.82,511.8825,3000.0,254.0829,1.7840421332597907,VLG8379_316,fuel,106731.64331348799,0.004083456410395755,False
73818.53415313453,347.3786,25543.53425515113,4894.347005116744,5180.855082999898,52.10401498673719,3.7564976093300126,16998.0,0.82,509.7331,3000.0,254.0782,1.77116731961463,VLG8379_316,fuel,104692.58991395563,0.0035244568349165786,False
73780.12269617911,369.0898,20089.47481395263,3338.468396709111,5511.73321372208,52.09024841730574,3.6765506608103964,18083.0,0.82,507.5745,3000.0,254.0733,1.7579279581443712,VLG8379_316,fuel,102764.08392033547,0.0031556696085406895,False
73741.98813950029,390.8009,14658.820438661996,1788.7677004190987,5842.611344444234,52.076482731566294,3.5969958687446146,19169.0,0.82,505.4067,3000.0,254.069,1.7444207518523438,VLG8379_316,fuel,100942.33467005959,0.0028461986002088816,False
73704.13347050836,412.5121,9251.654253722023,245.33333277925976,6173.489475166357,52.062719475268636,3.5178339764416644,20254.0,0.82,503.2295,3000.0,254.0624,1.7307875823098346,VLG8379_316,fuel,99229.10704165751,0.0019337217192393098,False
73666.55893983571,434.2233,3868.1394024211627,-1292.0216359143114,6504.36760588844,52.048957716680526,3.439066880109283,21340.0,0.82,501.0429,3000.0,254.05,1.7171271428028692,VLG8379_316,fuel,97621.30329268065,0.0,False
73629.26205087565,455.9344,-1491.4691087394544,-2823.800264127223,6835.245736610485,52.0351936555173,3.360697998859645,22425.0,0.82,498.8467,3000.0,254.0411,1.7035810789282058,VLG8379_316,fuel,96120.73316324365,0.0,False
73592.23757968794,477.6456,-6827.1598104572295,-4349.647782732294,7166.123867332497,52.021431157094035,3.2827267774069093,23511.0,0.82,496.6408,3000.0,254.0392,1.6902441221303572,VLG8379_316,fuel,94725.04297577319,0.0,False
73555.47761892444,499.3568,-12139.0167081347,-5868.870946349676,7497.001998054462,52.007677315084955,3.20515159733583,24596.0,0.82,494.425,3000.0,254.0425,1.6772515225704425,VLG8379_316,fuel,93436.16058995383,0.0,False
73518.97163977913,521.0679,-17427.07285767484,-7380.94956313551,7827.880128776378,51.9939375447073,3.1279714321482484,25682.0,0.82,492.1993,2850.0,254.0347,1.6420624149772618,VLG8379_316,fuel,90096.67712371662,0.0,False
73483.18392161804,542.7791,-22692.45443565169,-8887.323274519724,8142.239467285434,51.98019958958044,3.05116939937313,26713.0,0.82,490.0754,2633.0,253.9947,1.5932699287962646,VLG8379_316,fuel,85929.62467391712,0.0,False
73448.39833337428,564.4902,-27936.035745979723,-10391.419584359064,8432.652970985231,51.96643328266341,2.9747325643382525,27666.0,0.82,488.105,2416.0,253.9823,1.5406952630785506,VLG8379_316,fuel,81901.1434654388,0.0,False
