mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,num,cost_grid
61900.22411079587,273.5999,20615.110577593277,30647.59268574295,5137.748680023106,51.88298398457199,4.901318672683686,16856.0,0.711398,442.4664,4000.0,180.3442,1.7782760384492007,id0,1.02,0.023435089239568763
61856.248998945994,298.4726,20581.34489930561,25026.850952010045,5643.162328747188,51.8324371877451,4.9004904230358255,18514.0,0.73326,453.1139,4000.0,188.6999,1.762501836192906,id0,1.02,0.022759596714151478
61812.67428400442,323.3453,19710.555664808766,19336.168702371102,6148.575977469375,51.78129155834958,4.887492749602663,20172.0,0.755938,464.0662,4000.0,196.8084,1.7463991750782353,id0,1.02,0.018213938947827538
61769.507991427825,348.2181,18005.352311697858,13691.240879335475,6653.9896261900985,51.730583441773454,4.862411374129279,21831.0,0.77946,475.3292,4000.0,197.0503,1.7299553751299106,id0,1.02,0.0
61726.75508741128,373.0908,16234.147554674948,7916.015674885276,7159.403274908389,51.6787001046295,4.8364229434403265,23489.0,0.801586,485.5323,4000.0,197.0636,1.7125885660321287,id0,1.02,0.0
61684.3925980587,397.9635,14423.369331707489,2016.6717312347919,7664.816923625891,51.62569581542137,4.809915645610283,25147.0,0.817907,492.0386,3744.0,197.0128,1.6577070991475293,id0,1.02,0.0
61643.25008607713,422.8362,12592.423111632348,-3967.3180070817484,8137.863086775345,51.57192476372875,4.783175399106224,26699.0,0.82,490.105,3445.0,196.9601,1.5907995908685248,id0,1.02,0.0
61603.68261363238,447.7089,10773.0009030184,-9933.253054962099,8573.196209623393,51.51830978882712,4.756665499714162,28127.0,0.82,487.1483,3147.0,196.9092,1.521785079361667,id0,1.02,0.0
61565.764603258714,472.5817,8968.723308573251,-15868.388238365746,8970.816292160373,51.46496559998888,4.730437427202625,29432.0,0.819999,484.4318,2848.0,196.8741,1.4511971488473583,id0,1.02,0.0
61529.52752036106,497.4544,7177.080118356616,-21774.99590826097,9330.723334383267,51.411871959733624,4.7044534610256665,30613.0,0.819774,481.8281,2550.0,196.9378,1.3795262929331613,id0,1.02,0.0
61495.00507143568,522.3271,5387.514220277735,-27651.193555129415,9652.917336290764,51.35904603828747,4.678560269502917,31670.0,0.816939,477.9465,2251.0,196.651,1.3059325098284438,id0,1.02,0.0
61462.29034886434,547.1998,3640.6291805225374,-33491.99958409774,9937.398297882268,51.30653241615708,4.6533411951965,32603.0,0.813522,473.9913,1953.0,196.8022,1.23136222432944,id0,1.02,0.0
61431.427443773195,572.0725,1892.0232030053999,-39282.85186285627,10184.166219157654,51.254462622778014,4.628155422935593,33413.0,0.811161,470.9169,1655.0,196.7073,1.1560348497688857,id0,1.02,0.0
61402.421873883395,596.9452,163.43937239817188,-45041.84724307233,10393.221100117154,51.2026739086384,4.603314136652251,34098.0,0.808639,468.0138,1356.0,197.125,1.07944587620583,id0,1.02,0.0
61375.30820625396,621.818,-1596.9882687638394,-50755.349939009866,10564.562940761394,51.1512888900747,4.578075874972946,34661.0,0.804198,464.2668,1058.0,196.8781,1.0014149434000779,id0,1.02,0.0
61350.16286362952,646.6907,-3319.6809263525247,-56433.195000465144,10698.191741091565,51.10021932238436,4.553430516245765,35099.0,0.801651,461.8796,759.0,196.7755,0.9227612112423826,id0,1.02,0.0
61326.97002025158,671.5634,-5024.205960832977,-62087.59864285237,10794.107501109915,51.04935554052234,4.5290992181353635,35414.0,0.797174,458.6448,461.0,197.3634,0.8425861812131105,id0,1.02,0.0
61305.802420385975,696.4361,-6775.159466238354,-67687.44199123776,10852.31022082117,50.99897682062286,4.5041569339277805,35605.0,0.792609,455.6225,162.0,197.1946,0.7611090707577151,id0,1.02,0.0
61286.68518241939,721.3088,-8498.906854200806,-73257.84386820704,10872.79990023992,50.94885796054753,4.4796565151486085,35672.0,0.789525,453.7107,-0.0,196.9492,0.7160222274044014,id0,1.02,0.0
61268.70944179519,746.1816,-10191.977899928735,-78813.23352725149,10872.799900020227,50.89886952190439,4.455645967102378,35672.0,0.786441,451.9385,-162.0,196.7039,0.6710314953581169,id0,1.02,0.0
