mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,obj,thrust,cost_grid,max_fuel
70910.73145508968,218.0628,-49103.51478662273,29771.992246598762,3266.794533386348,52.112935791844485,5.162528162627269,10718.0,0.637091,405.5975,3000.0,123.1276,1.772891139791623,AUA3NA_1073,fuel,101499.99820803796,0.04108139151935095,False
70872.21283823533,239.869,-45310.92584669283,27297.028372909434,3599.1221804337943,52.09100306197567,5.218396481627497,11808.0,0.649565,411.8624,3000.0,123.0969,1.7634652212994144,AUA3NA_1073,fuel,100561.38760616287,0.036719483291278936,False
70833.90260768408,261.6753,-41458.162832678194,24785.741359441832,3931.449827442022,52.068721810142186,5.275094609291368,12898.0,0.662343,418.2477,3000.0,123.0928,1.7539316886641507,AUA3NA_1073,fuel,99627.29504783661,0.03225173526645226,False
70795.80309161566,283.4816,-37545.245012600055,22235.64698161485,4263.777474407433,52.04606846951694,5.332620018474106,13989.0,0.675432,424.7552,3000.0,123.0981,1.7442789133973078,AUA3NA_1073,fuel,98696.44196385454,0.02734839727709389,False
70757.91661108851,305.2879,-33571.452537404286,19645.35411235767,4596.105121325891,52.02302933282733,5.3909807240603875,15079.0,0.68884,431.3868,3000.0,123.0952,1.7345300920708961,AUA3NA_1073,fuel,97770.90491715347,0.02467895637684694,False
70720.24548124481,327.0941,-29535.257654221747,17014.67207871011,4928.432768192615,51.9996014950838,5.450196312231848,16169.0,0.702575,438.1445,3000.0,123.1135,1.7246738018900394,AUA3NA_1073,fuel,96849.41850257186,0.02312669794145834,False
70682.79201241895,348.9004,-25436.466359002567,14341.325872625363,5260.760415002036,51.97576318479395,5.510266957323573,17260.0,0.716645,445.0301,3000.0,123.1222,1.7146976563808753,AUA3NA_1073,fuel,95930.70067205775,0.022667230713330593,False
70645.55851111702,370.7067,-21273.458108493163,11625.191059117331,5593.088061747626,51.951512003232374,5.571213357192663,18350.0,0.731058,452.0455,3000.0,123.1152,1.704625965021287,AUA3NA_1073,fuel,95016.84580763911,0.022138406020712532,False
70608.5472808326,392.513,-17044.276550791084,8866.620389871645,5925.415708421645,51.92684978797557,5.633060983124465,19440.0,0.745822,459.1923,3000.0,123.111,1.694446384736099,AUA3NA_1073,fuel,94106.5701865759,0.02159789192247153,False
70571.7606226597,414.3192,-12747.820041290688,6064.6205221266555,6257.743355014833,51.90176617397827,5.69582280978185,20531.0,0.760946,466.4724,3000.0,123.0955,1.684145947415726,AUA3NA_1073,fuel,93198.74613643717,0.010140042612365879,False
70535.20077863436,436.1255,-8382.277438514475,3219.2513798632253,6590.071001516076,51.876260226555765,5.759521990353304,21621.0,0.776438,473.8874,3000.0,123.0943,1.6737499645258447,AUA3NA_1073,fuel,92308.1462765829,0.0,False
70498.86631873948,457.9318,-3947.09131026112,328.6161513164417,6922.398647914341,51.850313328261606,5.824163347613736,22711.0,0.792307,481.4389,3000.0,123.1123,1.6632454998567627,AUA3NA_1073,fuel,91502.03553471304,0.0,False
70462.73726925148,479.7381,558.0334812406574,-2609.6166950302354,7254.726294206812,51.823902916269354,5.889747582665081,23802.0,0.808561,489.1284,3000.0,123.1224,1.652618696433506,AUA3NA_1073,fuel,90930.2646434234,0.0,False
70426.75309575432,501.5443,5134.768318962501,-5595.698225917894,7587.053940414517,51.797024982448235,5.9562955384324585,24892.0,0.82,493.8203,3000.0,123.14,1.6402034284924694,AUA3NA_1073,fuel,90402.33504896967,0.0,False
70390.8995965823,523.3506,9754.540020289502,-8611.892979594999,7919.381586561874,51.76983796159675,6.023388735594479,25982.0,0.82,491.582,3000.0,123.1326,1.6245593053322336,AUA3NA_1073,fuel,89189.03099434868,0.0,False
70355.35344643591,545.1569,14353.59002475434,-11613.709323205143,8251.709232563238,51.74274263025766,6.090100727300435,27073.0,0.82,489.3336,3000.0,123.1126,1.6098191789935528,AUA3NA_1073,fuel,88079.4313789056,0.0,False
70320.09149450868,566.9632,18932.4739839889,-14600.082537080343,8584.036878409934,51.71574913687154,6.156440816476585,28163.0,0.82,487.0747,3000.0,123.1199,1.5960634478018678,AUA3NA_1073,fuel,87075.63773682446,0.0,False
