mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,thrust,cost_grid
74879.3312752977,830.2732,34333.80124582881,-90997.58530886479,9960.981214071966,50.59487671865243,5.81684054285175,32680.0,0.801965,467.0973,870.0,154.6687,1.091758052996068,EJU78CP_1097,55293.61884237622,0.0
74854.45874094444,852.7131,36638.8017341163,-95866.9669748337,10060.110612813809,50.55094496137283,5.849009236699563,33006.0,0.798914,464.6489,645.0,154.6854,1.0153024770774777,EJU78CP_1097,51475.51826974804,0.0
74831.31891301008,875.1529,38930.90311874992,-100712.75278860188,10133.659900004372,50.50721740813206,5.880938076826084,33247.0,0.795863,462.3776,421.0,154.7021,0.9376670590305959,EJU78CP_1097,47699.8955598016,0.0
70705.34567175858,0.0,34846.73496487401,101865.65972746901,30.48000030313683,52.321300505698964,4.779960154006273,100.0,0.3,198.3755,1162.0,183.0038,1.5034625167742197,VLG139G_110,77944.62357855786,0.06751068545229558
70670.77443496317,22.9762,34724.16370800937,99529.79595534703,166.09649691696438,52.300301927677644,4.7779154493716485,545.0,0.406691,268.5134,1392.0,183.0038,1.4482159582522938,VLG139G_110,74215.68219062152,0.060325155025359775
70637.53878495593,45.9523,34558.22159128522,96367.40545172991,328.53050924911565,52.27187311207203,4.775150391896204,1078.0,0.516255,340.2241,1621.0,177.7692,1.5512107037924083,VLG139G_110,81424.68423035354,0.04881104210871085
70601.99835399765,68.9285,34714.41491734713,92357.79324847556,517.7820372998195,52.23580507052196,4.7770328089342655,1699.0,0.617999,406.3993,1851.0,174.0119,1.691214220793458,VLG139G_110,93868.1903439438,0.03488390381122118
70563.27635233436,91.9046,35214.40984261703,87591.11226123439,733.8510810691015,52.19290695620777,4.78387776639149,2408.0,0.706702,463.5831,2081.0,175.272,1.793331547699517,VLG139G_110,107708.27067108324,0.022339571205600803
70522.19724177463,114.8808,35664.990775734965,82143.20827990895,976.7376405569045,52.14388544604694,4.789913895568401,3205.0,0.780772,510.7432,2311.0,178.3741,1.84706796563147,VLG139G_110,120623.85703344343,0.021198226003135617
70479.85000715494,137.8569,35835.84775134864,76124.09932681666,1246.4417157630876,52.0897449622822,4.79178232342717,4089.0,0.82,534.7331,2540.0,179.3232,1.8640389890067717,VLG139G_110,128061.33038035948,0.02019386162176919
70437.07469284299,160.8331,35910.30057113469,69821.86665648728,1542.9633066873662,52.03306457425111,4.792207469440559,5062.0,0.82,532.8898,2770.0,180.6489,1.8638221803086166,VLG139G_110,127958.38344081049,0.019477864774541546
70394.30809571686,183.8092,35839.19494232365,63543.753934668995,1866.3024133290662,51.97661048159581,4.79050939239055,6123.0,0.82,530.8725,3000.0,188.0664,1.863326875982414,VLG139G_110,127716.1878006749,0.01884723700965755
70351.55637484336,206.7854,34961.88429918363,57353.44892414353,2216.459035685142,51.92099713929953,4.777069696358086,7272.0,0.82,528.6792,3000.0,195.3941,1.8560774480669118,VLG139G_110,124417.59759106985,0.018789523751718735
70308.97943031558,229.7616,33309.10790155119,51350.68218336542,2566.615658044764,51.86711556615692,4.752388407619459,8421.0,0.82,526.4768,3000.0,201.6329,1.8476515530395659,VLG139G_110,121256.93296112974,0.019169800647110817
70266.60357181162,252.7377,31023.415762186272,45587.36559210123,2916.7722804042382,51.81541765979715,4.718581230458377,9569.0,0.82,524.2651,3000.0,206.6514,1.8380546107748876,VLG139G_110,118233.60574622362,0.01843122556472725
70224.45477935568,275.7139,28254.097920396296,40069.53868768367,3266.9289027636323,51.765942368751624,4.677844361133136,10718.0,0.82,522.0441,3000.0,209.9113,1.827299834546513,VLG139G_110,115340.90396915001,0.01615181018591775
70182.55804710761,298.69,25188.633276943132,34740.95632533685,3617.0855251230028,51.718168285262664,4.632911813281559,11867.0,0.82,519.8135,3000.0,210.6469,1.8154486499947207,VLG139G_110,112578.5624960752,0.013622878840414627
70140.93677580591,321.6662,22068.50194723156,29474.935776234688,3967.2421474823136,51.67094186636693,4.5872854237093,13016.0,0.82,517.5734,3000.0,210.0365,1.8025810776019562,VLG139G_110,109944.37925512576,0.012403307252565379
70099.61223384461,344.6423,19017.951992085193,24198.984162990244,4317.398769841544,51.62360613457062,4.54276152441761,14165.0,0.82,515.3235,3000.0,209.1568,1.7887983386246202,VLG139G_110,107436.19880403022,0.010998042963347856
70058.6030996175,367.6185,16061.767011327105,18900.13340256994,4667.555392200685,51.576044964808354,4.499694953883679,15314.0,0.82,513.0638,3000.0,208.1724,1.774219562277382,VLG139G_110,105052.07747363325,0.010109939742390259
