mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,thrust,cost_grid
73199.87372814509,365.7005,-11747.780548122584,5843.866403595505,5289.225694581732,51.88352136933279,5.713388165704353,17353.0,0.82,509.0271,3000.0,124.056,1.763816061576756,AUA3NA_1248,103581.93107920061,0.011662481609384335
73164.07020904016,386.0171,-7356.216553012211,2875.4665130890216,5598.852080443001,51.85690141169879,5.777434717455118,18369.0,0.82,507.0046,3000.0,124.0554,1.7510716825216652,AUA3NA_1248,101799.45877536952,0.011725855246732914
73128.51560119155,406.3338,-2982.2001868070074,-81.00719005914861,5908.478466304229,51.83035387313606,5.8411500213124725,19385.0,0.82,504.974,3000.0,124.0572,1.7381269833574402,AUA3NA_1248,100111.14086904659,0.011083144143223438
73093.21189539068,426.6505,1374.0787499813405,-3025.682636863562,6218.10485216541,51.80387806977873,5.904532133170307,20401.0,0.82,502.9352,3000.0,124.0592,1.7250818239009371,AUA3NA_1248,98516.29183843306,0.003995428123493334
73058.15896035654,446.9672,5712.535410179727,-5958.530611215453,6527.731238026543,51.77747469425999,5.967580961173098,21416.0,0.82,500.8881,3000.0,124.0622,1.7120473987466216,AUA3NA_1248,97015.4693644837,0.0
73023.35454161503,467.2839,10033.043493170522,-8879.581303672689,6837.357623887616,51.75114405015353,6.0302956005486505,22432.0,0.82,498.8327,3000.0,124.0642,1.6990996042404902,AUA3NA_1248,95606.01368723191,0.0
72988.7942801225,487.6006,14335.585979301692,-11788.701316299259,7146.984009748632,51.724887821693045,6.092676773528013,23448.0,0.82,496.7687,3000.0,124.0646,1.6863461711664065,AUA3NA_1248,94288.85097874061,0.0
72954.47174658366,507.9173,18620.168550765935,-14685.721711709684,7456.610395609573,51.698708010973505,6.154725533607077,24464.0,0.82,494.6961,3000.0,124.0634,1.6738807544367729,AUA3NA_1248,93063.95144699971,0.0
72920.37848764038,528.234,22886.797760074634,-17570.470245922614,7766.23678147044,51.67260664624449,6.216442949992082,25480.0,0.82,492.6147,3000.0,124.0602,1.661793421168383,AUA3NA_1248,91931.45532516838,0.0
72886.5040804301,548.5507,27135.494354007526,-20442.75159412442,8075.863167331225,51.64658595891668,6.2778303025126005,26496.0,0.82,490.5246,3000.0,124.0558,1.6501704179915468,AUA3NA_1248,90891.75860038865,0.0
72852.83619239694,568.8674,31366.24188907528,-23302.42328932156,8385.48955319193,51.62064770296482,6.338888331192895,27511.0,0.82,488.4255,3000.0,124.0503,1.63910357859319,AUA3NA_1248,89946.05818324134,0.0
72819.36064366598,589.1841,35579.01363418534,-26149.355883892735,8695.115939052548,51.59479351289859,6.399617628018141,28527.0,0.82,486.3173,3000.0,124.0454,1.628650093924265,AUA3NA_1248,89093.92048218468,0.0
