mass,ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuelflow,fid,num,cost_grid
61976.10589233471,253.5529,20107.46770540289,36265.59933481854,3502.7213125534513,51.93352600506322,4.894252025676382,11492.0,0.628038,398.6839,3000.0,175.5648,1.669490199587645,id0,0.0009,0.02565941256822619
61933.99677793782,278.9082,20507.562011832968,31107.36359379668,3889.135731114462,51.88712273229862,4.899779229589128,12760.0,0.64088,404.9065,3000.0,178.9774,1.657168017408072,id0,0.0009,0.024724985445826086
61892.202633562396,304.2635,20601.340717414176,25853.398827080764,4275.550144173383,51.83986970000651,4.900830865809673,14027.0,0.654924,411.7979,3000.0,184.7379,1.6450852475976399,id0,0.0009,0.024284813826395857
61850.71846595865,329.6188,20159.89295329832,20527.074175866946,4661.964552102321,51.791985492558716,4.8940940101868,15295.0,0.669653,419.023,3000.0,193.3144,1.6329861058859554,id0,0.0009,0.02342427432581038
61809.544569626865,354.974,18907.389254435006,15234.551123081917,5048.378955523248,51.74443288751799,4.875593302790313,16563.0,0.69093,430.226,3000.0,199.0293,1.623497039160416,id0,0.0009,0.022875571738265522
61768.62081414235,380.3293,17086.485324575766,9955.04290405786,5434.793351856292,51.697012046608855,4.848885163405535,17831.0,0.712051,441.1912,3000.0,199.4832,1.6137520110229966,id0,0.0009,0.023262971421666005
61727.95290873009,405.6846,15176.16616912169,4555.442027088351,5821.207738727463,51.648507552335204,4.820931779422029,19098.0,0.735754,453.608,3000.0,197.8796,1.6050772832654556,id0,0.0009,0.02322432560000093
61687.5159641358,431.0399,13368.034651712405,-1049.4542739969406,6207.622112634366,51.5981477253732,4.794509848463876,20366.0,0.75864,465.3652,3000.0,196.8643,1.5957311535115575,id0,0.0009,0.014780919187623783
61647.32517694231,456.3952,11615.075513454236,-6832.05862086813,6594.0361221464855,51.546182662728306,4.768938479417602,21634.0,0.776624,473.9761,3000.0,196.8288,1.5834126213896988,id0,0.0009,0.0
61607.44862170016,481.7505,9833.247642932522,-12723.043394910124,6980.449584311705,51.49323787081037,4.743005469753134,22902.0,0.795117,482.7714,3000.0,196.8488,1.5709554608807903,id0,0.0009,0.0
61567.863215261306,507.1058,8016.188922818763,-18722.975052831047,7366.8629203364835,51.43930809157542,4.716621933307847,24169.0,0.814131,491.753,3000.0,196.8425,1.5583725877545458,id0,0.0009,0.0
61528.47339735053,532.4611,6165.916925343304,-24834.98382478509,7753.276152291387,51.38436482538075,4.689820161433859,25437.0,0.819996,492.6997,3000.0,196.8499,1.5389265998166157,id0,0.0009,0.0
61489.4742668558,557.8163,4311.335669202351,-30958.393379000172,8139.6892192540845,51.32931294698301,4.663020627604493,26705.0,0.819997,490.0906,3000.0,196.8523,1.5175672724628841,id0,0.0009,0.0
61450.97498055459,583.1716,2466.4052657951797,-37049.00700015744,8526.102028542135,51.274549847265945,4.6364244547231435,27973.0,0.819997,487.4675,3000.0,196.8538,1.497487471353587,id0,0.0009,0.0
61412.93894380301,608.5269,631.2832275487613,-43106.67833669325,8912.514512235968,51.2200769619115,4.610032623589649,29241.0,0.819997,484.8301,3000.0,196.8562,1.4787651508875665,id0,0.0009,0.0
61375.32715106816,633.8822,-1194.072526793919,-49131.19776300563,9298.9265800835,51.16589624002686,4.583846993132713,30508.0,0.819998,482.1782,3000.0,196.8666,1.461484825709081,id0,0.0009,0.0
61338.09823100157,659.2375,-3010.43755113178,-55122.13029366704,9685.33811166602,51.1120117355306,4.5578481598077305,31776.0,0.819997,479.5112,2761.0,196.8547,1.4018810955605794,id0,0.0009,0.0
61302.30060272222,684.5928,-4816.359639441707,-61083.067826322505,10040.982522885919,51.05839129817293,4.532059020175368,32943.0,0.819995,477.0427,2457.0,196.8681,1.3293432303903445,id0,0.0009,0.0
61268.25650555476,709.9481,-6615.426869925252,-67016.37393718357,10357.441381789622,51.00501375289598,4.506427119088649,33981.0,0.819989,474.8328,2153.0,196.8692,1.2557443213261243,id0,0.0009,0.0
61235.99340135974,735.3034,-8407.304298227811,-72925.54169260686,10634.713517830482,50.95184777861862,4.480956325812769,34891.0,0.819789,472.7755,1848.0,196.8631,1.1808778897851164,id0,0.0009,0.0
61205.544740350095,760.6587,-10191.97799897326,-78813.23362608915,10872.80036261585,50.89886952101375,4.455645965692897,35672.0,0.819588,470.987,1544.0,196.8569,1.105241268550838,id0,0.0009,0.0
